limit_balance,sex,education_level,marital_status,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,default_payment_next_month
150000.0,1,1,2,34.0,2.0,3.0,2.0,0.0,0.0,0.0,1
160000.0,2,1,1,31.0,2.0,2.0,2.0,0.0,0.0,0.0,0
270000.0,2,1,2,30.0,2.0,2.0,2.0,0.0,0.0,0.0,1
20000.0,2,1,1,30.0,2.0,2.0,2.0,0.0,0.0,0.0,1
50000.0,1,1,1,48.0,2.0,2.0,2.0,2.0,0.0,0.0,0
200000.0,2,1,2,28.0,2.0,2.0,2.0,2.0,0.0,0.0,1
90000.0,2,1,2,25.0,2.0,2.0,2.0,2.0,0.0,0.0,0
80000.0,1,1,2,33.0,-2.0,-1.0,2.0,0.0,0.0,0.0,0
20000.0,1,1,2,29.0,3.0,2.0,2.0,2.0,0.0,0.0,1
50000.0,1,1,2,23.0,4.0,3.0,2.0,0.0,0.0,2.0,0
90000.0,1,1,2,26.0,1.0,2.0,2.0,0.0,0.0,0.0,0
80000.0,1,1,2,26.0,1.0,2.0,2.0,0.0,0.0,0.0,0
210000.0,2,1,2,26.0,1.0,2.0,2.0,0.0,0.0,0.0,0
130000.0,1,1,2,33.0,1.0,2.0,2.0,2.0,0.0,0.0,0
30000.0,2,1,2,43.0,1.0,2.0,2.0,2.0,0.0,0.0,1
80000.0,2,1,2,23.0,1.0,-1.0,2.0,-1.0,0.0,0.0,0
100000.0,1,1,2,31.0,1.0,2.0,2.0,0.0,0.0,2.0,0
70000.0,2,1,1,36.0,1.0,2.0,2.0,0.0,0.0,2.0,1
20000.0,2,1,2,22.0,1.0,2.0,2.0,0.0,0.0,2.0,0
210000.0,1,1,2,30.0,1.0,-1.0,2.0,0.0,0.0,-1.0,0
20000.0,2,1,2,30.0,1.0,2.0,2.0,-1.0,0.0,-1.0,0
400000.0,2,1,1,28.0,-1.0,-1.0,2.0,0.0,0.0,0.0,0
220000.0,2,1,1,43.0,-1.0,3.0,2.0,0.0,0.0,0.0,1
150000.0,1,1,2,34.0,-1.0,2.0,2.0,2.0,0.0,0.0,0
50000.0,2,1,2,28.0,-1.0,2.0,2.0,2.0,0.0,0.0,0
30000.0,1,1,2,33.0,-1.0,3.0,2.0,-1.0,0.0,0.0,1
40000.0,1,1,1,46.0,-1.0,2.0,2.0,-1.0,0.0,0.0,1
280000.0,2,1,1,47.0,-1.0,2.0,2.0,-1.0,0.0,0.0,0
280000.0,1,1,2,31.0,-1.0,-1.0,2.0,-1.0,0.0,-1.0,0
150000.0,2,1,1,42.0,-1.0,2.0,2.0,-1.0,0.0,-1.0,0
90000.0,2,1,2,25.0,-1.0,-1.0,2.0,-1.0,0.0,-1.0,0
10000.0,1,2,2,27.0,0.0,0.0,2.0,0.0,0.0,0.0,1
50000.0,1,2,2,34.0,0.0,0.0,2.0,0.0,0.0,0.0,0
20000.0,1,2,2,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0
20000.0,1,2,2,47.0,0.0,0.0,2.0,0.0,0.0,0.0,0
260000.0,1,2,2,28.0,0.0,0.0,2.0,0.0,0.0,0.0,0
50000.0,2,2,1,49.0,0.0,0.0,2.0,0.0,0.0,0.0,0
90000.0,2,2,1,33.0,0.0,0.0,2.0,0.0,0.0,0.0,0
100000.0,2,2,2,25.0,0.0,0.0,2.0,0.0,0.0,0.0,1
30000.0,2,2,2,22.0,0.0,0.0,2.0,0.0,0.0,0.0,0
50000.0,2,2,2,22.0,0.0,0.0,2.0,0.0,0.0,0.0,0
60000.0,2,2,2,57.0,0.0,0.0,2.0,0.0,0.0,0.0,1
80000.0,2,2,2,23.0,0.0,0.0,2.0,0.0,0.0,0.0,0
110000.0,2,2,2,26.0,0.0,0.0,2.0,0.0,0.0,0.0,0
110000.0,2,2,2,34.0,0.0,0.0,2.0,0.0,0.0,0.0,0
20000.0,2,2,2,22.0,0.0,0.0,2.0,0.0,0.0,0.0,0
80000.0,2,2,1,47.0,0.0,0.0,2.0,0.0,0.0,0.0,1
50000.0,2,2,2,25.0,0.0,0.0,2.0,0.0,0.0,0.0,0
80000.0,2,2,1,29.0,0.0,0.0,2.0,2.0,0.0,0.0,0
140000.0,2,2,2,36.0,0.0,0.0,2.0,2.0,0.0,0.0,0
150000.0,2,2,2,39.0,0.0,0.0,2.0,2.0,0.0,0.0,0
70000.0,2,2,2,27.0,0.0,0.0,2.0,2.0,0.0,0.0,0
20000.0,1,2,1,55.0,0.0,0.0,2.0,0.0,0.0,2.0,1
150000.0,1,2,2,27.0,0.0,0.0,2.0,0.0,0.0,2.0,0
20000.0,2,2,1,24.0,0.0,0.0,2.0,0.0,0.0,2.0,1
20000.0,2,2,2,22.0,0.0,0.0,2.0,0.0,0.0,2.0,0
80000.0,1,2,1,34.0,2.0,2.0,2.0,0.0,0.0,0.0,1
20000.0,1,2,2,36.0,2.0,2.0,2.0,0.0,0.0,0.0,0
50000.0,1,2,2,25.0,2.0,2.0,2.0,0.0,0.0,0.0,1
500000.0,1,2,2,31.0,2.0,2.0,2.0,0.0,0.0,0.0,0
60000.0,1,2,2,25.0,2.0,2.0,2.0,0.0,0.0,0.0,1
100000.0,1,2,1,46.0,2.0,2.0,2.0,0.0,0.0,0.0,1
50000.0,2,2,1,29.0,2.0,3.0,2.0,0.0,0.0,0.0,1
30000.0,2,2,2,29.0,2.0,2.0,2.0,0.0,0.0,0.0,1
260000.0,2,2,2,33.0,2.0,2.0,2.0,0.0,0.0,0.0,1
190000.0,2,2,2,27.0,2.0,2.0,2.0,0.0,0.0,0.0,1
220000.0,2,2,1,36.0,2.0,2.0,2.0,0.0,0.0,0.0,1
60000.0,2,2,1,23.0,2.0,2.0,2.0,0.0,0.0,0.0,1
80000.0,1,2,1,53.0,2.0,2.0,2.0,2.0,0.0,0.0,1
150000.0,2,2,1,37.0,2.0,2.0,2.0,2.0,0.0,0.0,0
360000.0,2,2,1,35.0,2.0,2.0,2.0,2.0,0.0,0.0,1
50000.0,2,2,2,27.0,2.0,2.0,2.0,2.0,0.0,0.0,1
70000.0,2,2,2,22.0,2.0,2.0,2.0,2.0,0.0,0.0,0
130000.0,2,2,2,37.0,2.0,2.0,2.0,2.0,0.0,0.0,1
80000.0,1,2,1,47.0,2.0,2.0,2.0,0.0,0.0,2.0,1
100000.0,1,2,1,34.0,2.0,2.0,2.0,0.0,0.0,2.0,1
100000.0,2,2,1,35.0,3.0,3.0,2.0,2.0,0.0,0.0,1
50000.0,2,2,2,23.0,3.0,2.0,2.0,2.0,0.0,0.0,1
20000.0,1,2,2,25.0,4.0,3.0,2.0,0.0,0.0,0.0,1
160000.0,2,2,1,25.0,4.0,3.0,2.0,0.0,0.0,0.0,0
370000.0,2,2,2,29.0,4.0,3.0,2.0,0.0,0.0,0.0,1
50000.0,1,2,1,56.0,1.0,2.0,2.0,0.0,0.0,0.0,0
50000.0,1,2,1,49.0,1.0,2.0,2.0,0.0,0.0,0.0,1
20000.0,1,2,2,24.0,1.0,2.0,2.0,0.0,0.0,0.0,1
20000.0,1,2,2,31.0,1.0,-1.0,2.0,0.0,0.0,0.0,0
40000.0,1,2,2,27.0,1.0,3.0,2.0,0.0,0.0,0.0,1
10000.0,2,2,2,27.0,1.0,2.0,2.0,0.0,0.0,0.0,1
100000.0,2,2,1,46.0,1.0,2.0,2.0,0.0,0.0,0.0,0
20000.0,2,2,1,42.0,1.0,3.0,2.0,0.0,0.0,0.0,0
120000.0,1,2,1,30.0,1.0,2.0,2.0,2.0,0.0,0.0,0
50000.0,1,2,1,37.0,1.0,2.0,2.0,2.0,0.0,0.0,1
20000.0,1,2,2,47.0,1.0,2.0,2.0,2.0,0.0,0.0,1
50000.0,2,2,1,28.0,1.0,2.0,2.0,2.0,0.0,0.0,0
20000.0,2,2,1,42.0,1.0,2.0,2.0,2.0,0.0,0.0,0
40000.0,2,2,2,24.0,1.0,3.0,2.0,2.0,0.0,0.0,1
50000.0,2,2,1,32.0,1.0,2.0,2.0,2.0,0.0,0.0,0
30000.0,1,2,1,39.0,1.0,2.0,2.0,0.0,0.0,2.0,1
290000.0,1,2,1,43.0,-1.0,-1.0,2.0,0.0,0.0,0.0,0
180000.0,1,2,2,38.0,-1.0,-1.0,2.0,0.0,0.0,0.0,1
30000.0,2,2,1,35.0,-1.0,-1.0,2.0,0.0,0.0,0.0,0
200000.0,2,2,1,49.0,-1.0,-1.0,2.0,0.0,0.0,0.0,0
200000.0,1,2,1,39.0,-1.0,-1.0,2.0,-1.0,0.0,0.0,0
180000.0,2,2,1,38.0,-1.0,2.0,2.0,-1.0,0.0,0.0,1
10000.0,2,2,2,22.0,-1.0,-1.0,2.0,0.0,0.0,2.0,0
50000.0,1,3,1,43.0,0.0,0.0,2.0,0.0,0.0,0.0,0
10000.0,1,3,2,21.0,0.0,0.0,2.0,0.0,0.0,0.0,0
50000.0,1,3,1,47.0,0.0,0.0,2.0,0.0,0.0,0.0,0
20000.0,1,3,3,57.0,0.0,0.0,2.0,0.0,0.0,0.0,0
30000.0,2,3,1,41.0,0.0,0.0,2.0,0.0,0.0,0.0,0
130000.0,2,3,1,39.0,0.0,0.0,2.0,0.0,0.0,0.0,1
510000.0,2,3,1,61.0,0.0,0.0,2.0,0.0,0.0,0.0,0
20000.0,2,3,1,36.0,0.0,0.0,2.0,0.0,0.0,0.0,0
200000.0,2,3,2,49.0,0.0,0.0,2.0,0.0,0.0,0.0,0
100000.0,2,3,2,50.0,0.0,0.0,2.0,0.0,0.0,0.0,0
20000.0,2,3,1,52.0,0.0,0.0,2.0,0.0,0.0,0.0,0
20000.0,2,3,1,36.0,0.0,0.0,2.0,0.0,0.0,0.0,1
30000.0,2,3,2,50.0,0.0,0.0,2.0,0.0,0.0,0.0,0
80000.0,2,3,2,54.0,0.0,0.0,2.0,0.0,0.0,0.0,0
30000.0,2,3,2,23.0,0.0,0.0,2.0,2.0,0.0,0.0,0
30000.0,2,3,2,33.0,0.0,0.0,2.0,0.0,0.0,2.0,1
50000.0,1,3,1,41.0,2.0,2.0,2.0,0.0,0.0,0.0,0
50000.0,1,3,1,54.0,2.0,2.0,2.0,0.0,0.0,0.0,1
90000.0,1,3,1,38.0,2.0,2.0,2.0,0.0,0.0,0.0,0
50000.0,1,3,2,26.0,2.0,2.0,2.0,0.0,0.0,0.0,0
30000.0,1,3,1,52.0,2.0,3.0,2.0,0.0,0.0,0.0,0
30000.0,2,3,1,40.0,2.0,2.0,2.0,0.0,0.0,0.0,1
50000.0,2,3,2,60.0,2.0,2.0,2.0,0.0,0.0,0.0,1
150000.0,1,3,1,27.0,2.0,2.0,2.0,2.0,0.0,0.0,0
60000.0,1,3,2,31.0,2.0,2.0,2.0,2.0,0.0,0.0,1
80000.0,2,3,1,37.0,2.0,2.0,2.0,2.0,0.0,0.0,1
30000.0,2,3,1,54.0,2.0,2.0,2.0,0.0,0.0,2.0,1
70000.0,1,3,3,61.0,3.0,2.0,2.0,0.0,0.0,0.0,0
60000.0,1,3,1,55.0,3.0,2.0,2.0,0.0,0.0,0.0,0
70000.0,2,3,1,35.0,3.0,2.0,2.0,2.0,0.0,0.0,1
50000.0,1,3,1,41.0,1.0,2.0,2.0,0.0,0.0,0.0,0
30000.0,1,3,2,31.0,1.0,3.0,2.0,0.0,0.0,0.0,1
50000.0,1,3,1,26.0,1.0,2.0,2.0,0.0,0.0,0.0,1
30000.0,1,3,2,28.0,1.0,2.0,2.0,2.0,0.0,0.0,1
30000.0,1,3,1,52.0,1.0,2.0,2.0,-1.0,0.0,0.0,1
20000.0,1,3,2,28.0,-1.0,2.0,2.0,2.0,0.0,0.0,1
130000.0,2,3,1,44.0,-1.0,2.0,2.0,-1.0,0.0,-1.0,0
100000.0,2,3,1,32.0,-1.0,-1.0,2.0,-1.0,0.0,-1.0,0
230000.0,1,5,2,40.0,2.0,2.0,2.0,0.0,0.0,0.0,0
100000.0,2,1,2,30.0,0.0,0.0,-2.0,-1.0,0.0,0.0,0
290000.0,2,1,2,24.0,1.0,-2.0,-2.0,-1.0,0.0,-1.0,0
250000.0,2,1,2,33.0,-1.0,-1.0,-2.0,-1.0,0.0,0.0,0
210000.0,2,1,2,25.0,-1.0,-1.0,-2.0,-1.0,0.0,0.0,0
150000.0,2,1,2,34.0,-1.0,-1.0,-2.0,-1.0,0.0,-1.0,0
60000.0,2,2,2,48.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0
360000.0,2,2,2,34.0,1.0,-2.0,-2.0,-1.0,0.0,0.0,0
300000.0,2,2,1,38.0,1.0,-2.0,-2.0,-1.0,0.0,-1.0,1
160000.0,1,3,2,38.0,1.0,-2.0,-2.0,-1.0,0.0,0.0,0
20000.0,1,1,2,23.0,0.0,0.0,3.0,2.0,0.0,0.0,0
80000.0,1,1,2,42.0,5.0,4.0,3.0,2.0,0.0,0.0,0
10000.0,1,1,2,36.0,1.0,2.0,3.0,2.0,0.0,0.0,1
30000.0,2,2,1,37.0,3.0,3.0,3.0,2.0,0.0,0.0,1
220000.0,1,2,1,39.0,5.0,4.0,3.0,2.0,0.0,0.0,0
30000.0,1,2,2,35.0,1.0,3.0,3.0,2.0,0.0,0.0,0
60000.0,1,2,2,24.0,1.0,2.0,3.0,2.0,0.0,0.0,1
420000.0,1,4,2,36.0,1.0,-2.0,-1.0,-1.0,0.0,0.0,0
400000.0,1,1,1,39.0,0.0,0.0,-1.0,0.0,0.0,0.0,0
50000.0,2,1,2,23.0,0.0,0.0,-1.0,0.0,0.0,0.0,0
230000.0,2,1,1,31.0,0.0,0.0,-1.0,2.0,0.0,0.0,0
130000.0,2,1,2,24.0,0.0,-1.0,-1.0,2.0,0.0,0.0,0
160000.0,2,1,1,29.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0
400000.0,2,1,1,41.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0
210000.0,2,1,1,38.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0
480000.0,2,1,2,30.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0
220000.0,2,1,1,39.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0
410000.0,2,1,2,30.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0
260000.0,1,1,1,41.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0
530000.0,1,1,2,32.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0
200000.0,1,1,2,26.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0
460000.0,2,1,1,43.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0
70000.0,2,1,2,23.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0
120000.0,2,1,2,28.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,0
260000.0,2,1,2,33.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,0
350000.0,1,1,1,38.0,-2.0,-2.0,-1.0,0.0,0.0,-2.0,1
70000.0,2,1,1,45.0,1.0,1.0,-1.0,0.0,0.0,0.0,0
420000.0,2,1,1,47.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0
100000.0,1,1,1,35.0,1.0,2.0,-1.0,-1.0,0.0,0.0,0
480000.0,1,1,1,37.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0
290000.0,1,1,1,36.0,1.0,-2.0,-1.0,-1.0,0.0,0.0,0
100000.0,2,1,2,31.0,1.0,-2.0,-1.0,-1.0,0.0,0.0,0
110000.0,2,1,2,28.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1
490000.0,1,1,2,33.0,-1.0,2.0,-1.0,0.0,0.0,0.0,0
80000.0,1,1,2,30.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0
20000.0,2,1,2,24.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0
360000.0,2,1,2,29.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1
330000.0,2,1,2,34.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0
260000.0,2,1,2,27.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0
100000.0,2,1,2,23.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0
290000.0,1,1,2,29.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
360000.0,1,1,2,32.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
200000.0,1,1,2,30.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
500000.0,2,1,1,37.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
400000.0,2,1,1,55.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
200000.0,2,1,1,34.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
30000.0,2,1,2,26.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
510000.0,2,1,2,30.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
210000.0,2,1,2,37.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
500000.0,2,1,2,37.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
130000.0,2,1,2,29.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1
300000.0,2,1,2,30.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
200000.0,2,1,2,31.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
500000.0,2,1,2,30.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
300000.0,2,1,2,28.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
200000.0,1,1,2,31.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1
500000.0,1,1,1,47.0,-1.0,2.0,-1.0,0.0,0.0,-1.0,0
360000.0,1,1,2,25.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0
130000.0,1,1,2,29.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0
200000.0,2,1,2,29.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0
210000.0,2,1,2,31.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0
150000.0,2,1,1,37.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0
290000.0,2,1,1,52.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0
320000.0,1,1,1,60.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1
170000.0,1,1,2,31.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0
150000.0,1,1,2,33.0,-1.0,2.0,-1.0,-1.0,0.0,-1.0,0
360000.0,1,1,2,30.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0
400000.0,1,1,2,29.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0
500000.0,2,1,2,35.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0
160000.0,2,1,1,40.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1
150000.0,2,1,2,27.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0
300000.0,2,1,2,42.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,0
20000.0,1,2,2,32.0,0.0,0.0,-1.0,0.0,0.0,0.0,0
20000.0,1,2,2,44.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0
200000.0,1,2,1,40.0,0.0,0.0,-1.0,0.0,0.0,0.0,0
50000.0,1,2,1,57.0,0.0,0.0,-1.0,0.0,0.0,0.0,0
280000.0,2,2,2,30.0,0.0,0.0,-1.0,0.0,0.0,0.0,0
130000.0,2,2,2,28.0,0.0,0.0,-1.0,0.0,0.0,0.0,0
60000.0,2,2,2,24.0,0.0,0.0,-1.0,2.0,0.0,0.0,0
20000.0,1,2,2,23.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0
10000.0,2,2,2,22.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0
80000.0,2,2,1,34.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0
50000.0,1,2,2,25.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0
490000.0,2,2,2,34.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0
30000.0,1,2,2,29.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0
80000.0,2,2,2,30.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0
210000.0,2,2,2,28.0,0.0,0.0,-1.0,0.0,0.0,-2.0,0
80000.0,2,2,1,24.0,2.0,2.0,-1.0,0.0,0.0,0.0,1
90000.0,1,2,2,26.0,2.0,2.0,-1.0,2.0,0.0,0.0,0
150000.0,2,2,2,23.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0
310000.0,2,2,1,37.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0
350000.0,2,2,1,32.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0
10000.0,1,2,2,23.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,1
500000.0,1,2,2,36.0,1.0,-2.0,-1.0,0.0,0.0,0.0,0
170000.0,2,2,1,28.0,1.0,-2.0,-1.0,0.0,0.0,0.0,0
110000.0,2,2,1,24.0,1.0,1.0,-1.0,0.0,0.0,0.0,0
10000.0,2,2,2,48.0,1.0,2.0,-1.0,0.0,0.0,0.0,0
190000.0,2,2,3,29.0,1.0,-2.0,-1.0,0.0,0.0,0.0,0
200000.0,2,2,1,35.0,1.0,-1.0,-1.0,2.0,0.0,0.0,0
210000.0,2,2,1,30.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,0
140000.0,1,2,2,30.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0
240000.0,1,2,1,37.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0
150000.0,2,2,1,28.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0
40000.0,2,2,1,39.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0
60000.0,2,2,2,24.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0
100000.0,2,2,2,26.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0
160000.0,2,2,1,32.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0
130000.0,2,2,2,25.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0
20000.0,2,2,2,24.0,-1.0,-1.0,-1.0,2.0,0.0,0.0,0
50000.0,1,2,2,23.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
240000.0,1,2,2,57.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
20000.0,1,2,2,25.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
20000.0,1,2,2,34.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
40000.0,2,2,2,23.0,-1.0,2.0,-1.0,-1.0,0.0,0.0,1
70000.0,2,2,2,23.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
150000.0,2,2,2,27.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
400000.0,2,2,2,42.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
130000.0,2,2,2,27.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
180000.0,2,2,2,33.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
110000.0,2,2,2,24.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
800000.0,1,2,1,53.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0
50000.0,1,2,2,28.0,-1.0,2.0,-1.0,0.0,0.0,-1.0,0
410000.0,1,2,2,42.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0
300000.0,2,2,1,45.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0
360000.0,2,2,1,26.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0
200000.0,2,2,1,36.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0
140000.0,2,2,1,36.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1
200000.0,2,2,1,47.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0
230000.0,2,2,2,30.0,-1.0,2.0,-1.0,0.0,0.0,-2.0,0
100000.0,2,3,2,28.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0
120000.0,1,3,1,45.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0
290000.0,1,3,2,43.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0
420000.0,2,3,1,36.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0
20000.0,2,3,2,31.0,-2.0,-2.0,-1.0,0.0,0.0,-1.0,0
250000.0,1,3,1,51.0,-2.0,-1.0,-1.0,-1.0,0.0,-1.0,0
10000.0,2,3,2,46.0,1.0,2.0,-1.0,2.0,0.0,0.0,1
260000.0,2,3,2,33.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0
210000.0,2,3,1,42.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,1
280000.0,1,3,1,39.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0
50000.0,1,3,1,55.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0
30000.0,2,3,1,29.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0
140000.0,1,3,1,47.0,-1.0,-1.0,-1.0,2.0,0.0,0.0,1
10000.0,1,3,2,36.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1
390000.0,2,3,1,44.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0
330000.0,2,3,1,27.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
30000.0,2,3,2,47.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
50000.0,2,3,2,23.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1
450000.0,2,3,2,40.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
160000.0,2,3,1,35.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
60000.0,2,3,2,22.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0
140000.0,1,3,1,41.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0
100000.0,2,3,2,41.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1
10000.0,2,3,2,43.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,0
260000.0,2,5,1,33.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0
50000.0,2,5,1,33.0,2.0,0.0,-1.0,2.0,0.0,0.0,1
90000.0,1,4,2,24.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
20000.0,1,6,2,21.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
80000.0,2,1,2,23.0,0.0,0.0,0.0,0.0,0.0,-1.0,0
50000.0,1,1,2,34.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
70000.0,2,2,1,41.0,0.0,0.0,0.0,0.0,0.0,-1.0,0
170000.0,1,2,1,26.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
20000.0,1,2,1,49.0,0.0,0.0,0.0,0.0,0.0,-2.0,1
50000.0,1,2,2,30.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
10000.0,1,2,2,24.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
30000.0,1,2,2,33.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
10000.0,1,2,2,23.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
70000.0,2,2,1,29.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
200000.0,2,2,1,29.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
50000.0,2,2,2,28.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
30000.0,2,2,2,25.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
50000.0,2,2,2,27.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
10000.0,2,2,2,34.0,0.0,0.0,0.0,0.0,0.0,-2.0,0
10000.0,2,2,2,32.0,0.0,-1.0,0.0,0.0,0.0,-2.0,1
